Date,State,StateAbbreviation,AverageWildfireSize,NumberOfWildfires
2000-07-01,Montana,MT,588.230083832335,835
2000-08-01,Montana,MT,315.783794871795,975
2000-09-01,Montana,MT,112.138086419753,162
2000-10-01,Montana,MT,41.1106060606061,33
2000-11-01,Montana,MT,0.182727272727273,11
2000-12-01,Montana,MT,160.0,1
2001-01-01,Montana,MT,0.3,2
2001-02-01,Montana,MT,0.1,1
2001-03-01,Montana,MT,50.2865384615385,26
2001-04-01,Montana,MT,6.00243902439024,82
2001-05-01,Montana,MT,39.5243150684932,146
2001-06-01,Montana,MT,2.83,171
2001-07-01,Montana,MT,11.0361395348837,430
2001-08-01,Montana,MT,275.622004662005,429
2001-09-01,Montana,MT,167.303043478261,184
2001-10-01,Montana,MT,6.8122972972973,74
2001-11-01,Montana,MT,1.80019607843137,51
2001-12-01,Montana,MT,18.1857142857143,7
2002-01-01,Montana,MT,0.1,3
2002-02-01,Montana,MT,531.62,10
2002-03-01,Montana,MT,0.516666666666667,6
2002-04-01,Montana,MT,61.4938613861386,101
2002-05-01,Montana,MT,24.9352083333333,96
2002-06-01,Montana,MT,83.6814049586777,121
2002-07-01,Montana,MT,32.6586764705882,544
2002-08-01,Montana,MT,172.279342723005,426
2002-09-01,Montana,MT,65.3368152866242,157
2002-10-01,Montana,MT,2.88582278481013,79
2002-11-01,Montana,MT,9.22568181818182,44
2002-12-01,Montana,MT,0.151,10
2003-01-01,Montana,MT,3.7175,12
2003-02-01,Montana,MT,0.0,0
2003-03-01,Montana,MT,4.46,22
2003-04-01,Montana,MT,9.69342465753425,73
2003-05-01,Montana,MT,3.63862068965517,58
2003-06-01,Montana,MT,6.4378640776699,206
2003-07-01,Montana,MT,371.118508217446,791
2003-08-01,Montana,MT,417.719339894737,1045
2003-09-01,Montana,MT,12.7759999285714,140
2003-10-01,Montana,MT,137.478415841584,101
2003-11-01,Montana,MT,18.5935714285714,14
2003-12-01,Montana,MT,0.333333333333333,9
2004-01-01,Montana,MT,0.0,0
2004-02-01,Montana,MT,0.0,0
2004-03-01,Montana,MT,7.45288888888889,90
2004-04-01,Montana,MT,6.27378151260504,119
2004-05-01,Montana,MT,63.6157142857143,119
2004-06-01,Montana,MT,1.8719512195122,164
2004-07-01,Montana,MT,12.7703903903904,333
2004-08-01,Montana,MT,11.2610196078431,510
2004-09-01,Montana,MT,31.7277659574468,94
2004-10-01,Montana,MT,7.39090909090909,33
2004-11-01,Montana,MT,10.2542424242424,33
2004-12-01,Montana,MT,1.6375,8
2005-01-01,Montana,MT,1.36666666666667,3
2005-02-01,Montana,MT,36.6257575757576,33
2005-03-01,Montana,MT,20.18046875,64
2005-04-01,Montana,MT,36.7584615384615,104
2005-05-01,Montana,MT,3.39396226415094,53
2005-06-01,Montana,MT,2.6987619047619,105
2005-07-01,Montana,MT,45.8427777777778,378
2005-08-01,Montana,MT,139.893393213573,501
2005-09-01,Montana,MT,99.9122277227723,202
2005-10-01,Montana,MT,4.51444444444444,36
2005-11-01,Montana,MT,1.95357142857143,14
2005-12-01,Montana,MT,2.5325,4
2006-01-01,Montana,MT,0.761764705882353,17
2006-02-01,Montana,MT,70.82,5
2006-03-01,Montana,MT,4.76129032258065,31
2006-04-01,Montana,MT,7.48769230769231,91
2006-05-01,Montana,MT,6.0963358778626,131
2006-06-01,Montana,MT,8.3213357400722,277
2006-07-01,Montana,MT,699.345624195624,777
2006-08-01,Montana,MT,358.116961009174,872
2006-09-01,Montana,MT,29.11485,200
2006-10-01,Montana,MT,10.5425,36
2006-11-01,Montana,MT,20.8852173913043,23
2006-12-01,Montana,MT,0.0,0
2007-01-01,Montana,MT,4.5625,8
2007-02-01,Montana,MT,1.0,1
2007-03-01,Montana,MT,17.4756097560976,41
2007-04-01,Montana,MT,9.58929577464789,71
2007-05-01,Montana,MT,3.58959459459459,74
2007-06-01,Montana,MT,32.2066242038217,157
2007-07-01,Montana,MT,546.895603357817,953
2007-08-01,Montana,MT,431.029769585253,434
2007-09-01,Montana,MT,33.5846706586826,167
2007-10-01,Montana,MT,74.5967924528302,53
2007-11-01,Montana,MT,566.552857142857,35
2007-12-01,Montana,MT,45.3,3
2008-01-01,Montana,MT,81.075,12
2008-02-01,Montana,MT,0.35,2
2008-03-01,Montana,MT,159.776024096386,83
2008-04-01,Montana,MT,52.5274074074074,162
2008-05-01,Montana,MT,2.86636363636364,99
2008-06-01,Montana,MT,2.18824817518248,137
2008-07-01,Montana,MT,37.6186634844869,419
2008-08-01,Montana,MT,279.95,457
2008-09-01,Montana,MT,26.5224390243902,82
2008-10-01,Montana,MT,13.3429166666667,48
2008-11-01,Montana,MT,0.937777777777778,27
2008-12-01,Montana,MT,0.325,4
2009-01-01,Montana,MT,3622.6,4
2009-02-01,Montana,MT,0.62,5
2009-03-01,Montana,MT,2.54,5
2009-04-01,Montana,MT,13.6688043478261,92
2009-05-01,Montana,MT,5.854625,80
2009-06-01,Montana,MT,1.45718918918919,185
2009-07-01,Montana,MT,19.3474415204678,684
2009-08-01,Montana,MT,14.5561172161172,273
2009-09-01,Montana,MT,69.7424210526316,285
2009-10-01,Montana,MT,0.76,24
2009-11-01,Montana,MT,4.25458333333333,24
2009-12-01,Montana,MT,0.3,1
2010-01-01,Montana,MT,0.733333333333333,3
2010-02-01,Montana,MT,0.575,4
2010-03-01,Montana,MT,20.6775324675325,77
2010-04-01,Montana,MT,6.21666666666667,108
2010-05-01,Montana,MT,2.725,74
2010-06-01,Montana,MT,0.329622641509434,53
2010-07-01,Montana,MT,16.2794545454545,330
2010-08-01,Montana,MT,140.063993993994,333
2010-09-01,Montana,MT,8.8618085106383,94
2010-10-01,Montana,MT,12.9339130434783,46
2010-11-01,Montana,MT,91.0182352941176,17
2010-12-01,Montana,MT,0.1,1
2011-01-01,Montana,MT,0.0,0
2011-02-01,Montana,MT,0.5,1
2011-03-01,Montana,MT,2.18,10
2011-04-01,Montana,MT,7.818,25
2011-05-01,Montana,MT,0.944864864864865,37
2011-06-01,Montana,MT,0.311041666666667,48
2011-07-01,Montana,MT,7.926,270
2011-08-01,Montana,MT,225.931803571429,560
2011-09-01,Montana,MT,28.0265497076023,171
2011-10-01,Montana,MT,112.325714285714,49
2011-11-01,Montana,MT,3.84615384615385,13
2011-12-01,Montana,MT,1.70166666666667,6
2012-01-01,Montana,MT,1199.613125,16
2012-02-01,Montana,MT,4.22727272727273,11
2012-03-01,Montana,MT,164.364375,80
2012-04-01,Montana,MT,12.5273333333333,90
2012-05-01,Montana,MT,17.6418987341772,79
2012-06-01,Montana,MT,2178.44122302158,139
2012-07-01,Montana,MT,289.710499219969,641
2012-08-01,Montana,MT,764.367261904762,504
2012-09-01,Montana,MT,451.486926605505,218
2012-10-01,Montana,MT,2.04089285714286,56
2012-11-01,Montana,MT,0.5825,20
2012-12-01,Montana,MT,0.0,0
2013-01-01,Montana,MT,460.7,6
2013-02-01,Montana,MT,0.2,8
2013-03-01,Montana,MT,2.39457142857143,35
2013-04-01,Montana,MT,2.98927536231884,69
2013-05-01,Montana,MT,11.2544791666667,96
2013-06-01,Montana,MT,0.699,80
2013-07-01,Montana,MT,120.375792880259,309
2013-08-01,Montana,MT,61.1605794392523,535
2013-09-01,Montana,MT,7.11668604651163,172
2013-10-01,Montana,MT,1.01171428571429,35
2013-11-01,Montana,MT,201.28,10
2013-12-01,Montana,MT,5.6625,4
2014-01-01,Montana,MT,0.25,6
2014-02-01,Montana,MT,0.1,1
2014-03-01,Montana,MT,3.57272727272727,11
2014-04-01,Montana,MT,25.8951960784314,102
2014-05-01,Montana,MT,14.369625,80
2014-06-01,Montana,MT,20.2130841121495,107
2014-07-01,Montana,MT,45.0021333333333,375
2014-08-01,Montana,MT,30.1527613941019,373
2014-09-01,Montana,MT,7.10645161290323,93
2014-10-01,Montana,MT,2.43395348837209,43
2014-11-01,Montana,MT,3.08333333333333,12
2014-12-01,Montana,MT,0.0,0
2015-01-01,Montana,MT,0.68,5
2015-02-01,Montana,MT,4.76666666666667,9
2015-03-01,Montana,MT,214.873113207547,106
2015-04-01,Montana,MT,17.6328282828283,99
2015-05-01,Montana,MT,2.91064814814815,108
2015-06-01,Montana,MT,7.80125,216
2015-07-01,Montana,MT,87.9012633832976,467
2015-08-01,Montana,MT,420.119036334913,633
2015-09-01,Montana,MT,30.038064516129,124
2015-10-01,Montana,MT,127.796883116883,77
2015-11-01,Montana,MT,15.2092307692308,13
2015-12-01,Montana,MT,301.988888888889,9
1992-01-01,North Carolina,NC,3.21812596006144,651
1992-02-01,North Carolina,NC,3.64018691588785,1498
1992-03-01,North Carolina,NC,3.90646921278254,1283
1992-04-01,North Carolina,NC,5.16785095320624,1154
1992-05-01,North Carolina,NC,15.148125,320
1992-06-01,North Carolina,NC,1.81875,80
1992-07-01,North Carolina,NC,10.4454935622318,233
1992-08-01,North Carolina,NC,9.15490196078431,51
1992-09-01,North Carolina,NC,4.16271186440678,59
1992-10-01,North Carolina,NC,2.82229299363057,157
1992-11-01,North Carolina,NC,1.71034482758621,116
1992-12-01,North Carolina,NC,1.96489361702128,94
1993-01-01,North Carolina,NC,2.21376146788991,218
1993-02-01,North Carolina,NC,3.05337159253945,697
1993-03-01,North Carolina,NC,9.91573604060914,591
1993-04-01,North Carolina,NC,4.65455820476858,713
1993-05-01,North Carolina,NC,3.90271186440678,295
1993-06-01,North Carolina,NC,5.05225225225225,444
1993-07-01,North Carolina,NC,9.25535714285714,560
1993-08-01,North Carolina,NC,11.2861538461538,260
1993-09-01,North Carolina,NC,3.25812807881773,203
1993-10-01,North Carolina,NC,1.92142857142857,280
1993-11-01,North Carolina,NC,3.88375870069606,431
1993-12-01,North Carolina,NC,2.46810344827586,116
1994-01-01,North Carolina,NC,2.83351955307263,179
1994-02-01,North Carolina,NC,3.1027352297593,914
1994-03-01,North Carolina,NC,3.55281037677579,1619
1994-04-01,North Carolina,NC,3.33208510638298,1175
1994-05-01,North Carolina,NC,55.2877755511022,499
1994-06-01,North Carolina,NC,2.87590361445783,249
1994-07-01,North Carolina,NC,7.45154639175258,97
1994-08-01,North Carolina,NC,1.7275,40
1994-09-01,North Carolina,NC,1.00877192982456,57
1994-10-01,North Carolina,NC,1.81779661016949,118
1994-11-01,North Carolina,NC,3.08964879852126,541
1994-12-01,North Carolina,NC,3.52908366533865,251
1995-01-01,North Carolina,NC,1.51007194244604,139
1995-02-01,North Carolina,NC,3.79863481228669,586
1995-03-01,North Carolina,NC,5.24310761789601,1654
1995-04-01,North Carolina,NC,5.07129443326626,1491
1995-05-01,North Carolina,NC,4.10535117056856,299
1995-06-01,North Carolina,NC,3.46730769230769,52
1995-07-01,North Carolina,NC,6.19054054054054,74
1995-08-01,North Carolina,NC,4.23673469387755,196
1995-09-01,North Carolina,NC,6.04098360655738,61
1995-10-01,North Carolina,NC,2.53478260869565,46
1995-11-01,North Carolina,NC,2.65021459227468,233
1995-12-01,North Carolina,NC,2.21824644549763,422
1996-01-01,North Carolina,NC,1.76417910447761,67
1996-02-01,North Carolina,NC,4.22751515151515,825
1996-03-01,North Carolina,NC,3.70656167979003,1143
1996-04-01,North Carolina,NC,4.14448217317487,1178
1996-05-01,North Carolina,NC,3.13461538461538,234
1996-06-01,North Carolina,NC,11.2754838709677,155
1996-07-01,North Carolina,NC,3.84311111111111,225
1996-08-01,North Carolina,NC,5.4037037037037,27
1996-09-01,North Carolina,NC,4.7741935483871,31
1996-10-01,North Carolina,NC,3.01879194630872,149
1996-11-01,North Carolina,NC,3.71880341880342,117
1996-12-01,North Carolina,NC,1.24827586206897,87
1997-01-01,North Carolina,NC,3.78,175
1997-02-01,North Carolina,NC,2.5018018018018,333
1997-03-01,North Carolina,NC,3.87265160523187,841
1997-04-01,North Carolina,NC,4.356,1025
1997-05-01,North Carolina,NC,3.13518518518519,540
1997-06-01,North Carolina,NC,5.02084942084942,259
1997-07-01,North Carolina,NC,7.74982456140351,285
1997-08-01,North Carolina,NC,4.09080882352941,272
1997-09-01,North Carolina,NC,3.03629893238434,281
1997-10-01,North Carolina,NC,2.14761904761905,126
1997-11-01,North Carolina,NC,2.52222222222222,189
1997-12-01,North Carolina,NC,1.50698924731183,186
1998-01-01,North Carolina,NC,1.95405405405405,74
1998-02-01,North Carolina,NC,2.52828685258964,251
1998-03-01,North Carolina,NC,2.86318114874816,679
1998-04-01,North Carolina,NC,3.14621026894866,409
1998-05-01,North Carolina,NC,4.26434782608696,115
1998-06-01,North Carolina,NC,9.57372549019608,255
1998-07-01,North Carolina,NC,4.25380710659898,394
1998-08-01,North Carolina,NC,2.32540322580645,248
1998-09-01,North Carolina,NC,3.37695167286245,269
1998-10-01,North Carolina,NC,3.60223463687151,537
1998-11-01,North Carolina,NC,3.66485148514851,606
1998-12-01,North Carolina,NC,5.45215605749487,487
1999-01-01,North Carolina,NC,2.69119170984456,193
1999-02-01,North Carolina,NC,3.07337962962963,432
1999-03-01,North Carolina,NC,4.66168316831683,1010
1999-04-01,North Carolina,NC,8.59483146067416,890
1999-05-01,North Carolina,NC,1.87982062780269,223
1999-06-01,North Carolina,NC,2.87122807017544,285
1999-07-01,North Carolina,NC,3.07218045112782,133
1999-08-01,North Carolina,NC,2.10049504950495,202
1999-09-01,North Carolina,NC,3.38251748251748,143
1999-10-01,North Carolina,NC,3.81142857142857,35
1999-11-01,North Carolina,NC,24.4537414965986,294
1999-12-01,North Carolina,NC,4.87014925373134,201
2000-01-01,North Carolina,NC,3.74764542936288,361
2000-02-01,North Carolina,NC,2.97916666666667,528
2000-03-01,North Carolina,NC,6.12505910165485,1269
2000-04-01,North Carolina,NC,7.28125,512
2000-05-01,North Carolina,NC,7.971875,544
2000-06-01,North Carolina,NC,3.57591836734694,245
2000-07-01,North Carolina,NC,2.04569536423841,151
2000-08-01,North Carolina,NC,2.58701298701299,77
2000-09-01,North Carolina,NC,2.17931034482759,29
2000-10-01,North Carolina,NC,28.8391136801541,519
2000-11-01,North Carolina,NC,6.65368956743003,393
2000-12-01,North Carolina,NC,2.94122562674095,359
2001-01-01,North Carolina,NC,3.22180656934307,1096
2001-02-01,North Carolina,NC,2.75307692307692,910
2001-03-01,North Carolina,NC,3.6819730941704,1115
2001-04-01,North Carolina,NC,6.23098464317976,1107
2001-05-01,North Carolina,NC,3.37094890510949,685
2001-06-01,North Carolina,NC,15.6811881188119,101
2001-07-01,North Carolina,NC,4.12086956521739,115
2001-08-01,North Carolina,NC,2.05615384615385,130
2001-09-01,North Carolina,NC,3.37338709677419,124
2001-10-01,North Carolina,NC,6.38673621460507,671
2001-11-01,North Carolina,NC,10.5326688102894,1555
2001-12-01,North Carolina,NC,3.57434456928839,534
2002-01-01,North Carolina,NC,1.98988439306358,346
2002-02-01,North Carolina,NC,5.07676258992806,1390
2002-03-01,North Carolina,NC,7.07643742953777,887
2002-04-01,North Carolina,NC,5.12455303933254,839
2002-05-01,North Carolina,NC,6.21510791366906,417
2002-06-01,North Carolina,NC,4.06954474097331,637
2002-07-01,North Carolina,NC,5.36599423631124,347
2002-08-01,North Carolina,NC,8.33668341708543,398
2002-09-01,North Carolina,NC,3.72941176470588,68
2002-10-01,North Carolina,NC,2.31290322580645,31
2002-11-01,North Carolina,NC,1.752,100
2002-12-01,North Carolina,NC,3.35384615384615,130
2003-01-01,North Carolina,NC,3.73969230769231,325
2003-02-01,North Carolina,NC,3.19607843137255,204
2003-03-01,North Carolina,NC,3.32508143322476,307
2003-04-01,North Carolina,NC,2.21128048780488,328
2003-05-01,North Carolina,NC,33.2130952380952,84
2003-06-01,North Carolina,NC,2.86444444444444,45
2003-07-01,North Carolina,NC,0.978125,32
2003-08-01,North Carolina,NC,2.59782608695652,23
2003-09-01,North Carolina,NC,3.78333333333333,48
2003-10-01,North Carolina,NC,1.76990291262136,103
2003-11-01,North Carolina,NC,2.53192567567568,296
2003-12-01,North Carolina,NC,1.48943089430894,246
2004-01-01,North Carolina,NC,2.46884057971014,552
2004-02-01,North Carolina,NC,2.93888888888889,459
2004-03-01,North Carolina,NC,3.59042481456507,1483
2004-04-01,North Carolina,NC,4.83783783783784,999
2004-05-01,North Carolina,NC,4.9852534562212,217
2004-06-01,North Carolina,NC,2.19082568807339,109
2004-07-01,North Carolina,NC,22.0,78
2004-08-01,North Carolina,NC,0.74,40
2004-09-01,North Carolina,NC,2.35588235294118,34
2004-10-01,North Carolina,NC,0.892307692307692,39
2004-11-01,North Carolina,NC,2.92135416666667,96
2004-12-01,North Carolina,NC,1.56413502109705,237
2005-01-01,North Carolina,NC,2.94523160762943,367
2005-02-01,North Carolina,NC,4.17243816254417,566
2005-03-01,North Carolina,NC,4.46092343468468,888
2005-04-01,North Carolina,NC,4.69327956989247,744
2005-05-01,North Carolina,NC,5.0177304964539,282
2005-06-01,North Carolina,NC,3.26107784431138,167
2005-07-01,North Carolina,NC,5.57692307692308,78
2005-08-01,North Carolina,NC,2.63272727272727,55
2005-09-01,North Carolina,NC,4.64173913043478,345
2005-10-01,North Carolina,NC,2.22982954545455,176
2005-11-01,North Carolina,NC,2.02782874617737,327
2005-12-01,North Carolina,NC,1.288,50
2006-01-01,North Carolina,NC,2.44960835509138,383
2006-02-01,North Carolina,NC,3.14359886201991,703
2006-03-01,North Carolina,NC,4.18131233595801,1905
2006-04-01,North Carolina,NC,7.25274771024147,1201
2006-05-01,North Carolina,NC,3.50415019762846,253
2006-06-01,North Carolina,NC,6.0625,172
2006-07-01,North Carolina,NC,4.39789907563025,119
2006-08-01,North Carolina,NC,1.64022988505747,87
2006-09-01,North Carolina,NC,2.35,34
2006-10-01,North Carolina,NC,1.95294117647059,85
2006-11-01,North Carolina,NC,1.67809523809524,105
2006-12-01,North Carolina,NC,44.0333333333333,12
2007-01-01,North Carolina,NC,5.93745519713262,279
2007-02-01,North Carolina,NC,4.1864012409514,967
2007-03-01,North Carolina,NC,5.01177621283255,1278
2007-04-01,North Carolina,NC,12.9455098222638,1069
2007-05-01,North Carolina,NC,6.47212317666126,617
2007-06-01,North Carolina,NC,22.0281791907514,346
2007-07-01,North Carolina,NC,3.67982456140351,342
2007-08-01,North Carolina,NC,4.68669786096257,748
2007-09-01,North Carolina,NC,5.54225589225589,594
2007-10-01,North Carolina,NC,2.92883597883598,378
2007-11-01,North Carolina,NC,5.72954545454545,352
2007-12-01,North Carolina,NC,5.32802547770701,314
2008-01-01,North Carolina,NC,2.72183908045977,348
2008-02-01,North Carolina,NC,22.0940231362468,778
2008-03-01,North Carolina,NC,6.83637387387387,888
2008-04-01,North Carolina,NC,16.2610975853659,410
2008-05-01,North Carolina,NC,3.26937269372694,271
2008-06-01,North Carolina,NC,73.93176,625
2008-07-01,North Carolina,NC,7.21112956810631,301
2008-08-01,North Carolina,NC,4.64754601226994,163
2008-09-01,North Carolina,NC,0.931666666666667,60
2008-10-01,North Carolina,NC,2.58083333333333,120
2008-11-01,North Carolina,NC,3.02313432835821,268
2008-12-01,North Carolina,NC,1.22866666666667,150
2009-01-01,North Carolina,NC,1.60987654320988,243
2009-02-01,North Carolina,NC,4.45969072164948,970
2009-03-01,North Carolina,NC,6.91596343178622,711
2009-04-01,North Carolina,NC,8.73414634146341,533
2009-05-01,North Carolina,NC,10.5896103896104,77
2009-06-01,North Carolina,NC,2.17852760736196,163
2009-07-01,North Carolina,NC,13.1784860557769,251
2009-08-01,North Carolina,NC,2.27464788732394,71
2009-09-01,North Carolina,NC,1.06704545454545,88
2009-10-01,North Carolina,NC,1.23448275862069,58
2009-11-01,North Carolina,NC,1.98809523809524,126
2009-12-01,North Carolina,NC,0.453571428571429,28
2010-01-01,North Carolina,NC,1.54099099099099,222
2010-02-01,North Carolina,NC,5.00452674897119,243
2010-03-01,North Carolina,NC,3.95773732119636,769
2010-04-01,North Carolina,NC,6.83296915167095,778
2010-05-01,North Carolina,NC,5.36368613138686,274
2010-06-01,North Carolina,NC,3.43837209302326,172
2010-07-01,North Carolina,NC,3.51314814814815,270
2010-08-01,North Carolina,NC,1.5969387755102,98
2010-09-01,North Carolina,NC,4.3063055062167,563
2010-10-01,North Carolina,NC,2.68760869565217,230
2010-11-01,North Carolina,NC,2.44068100358423,279
2010-12-01,North Carolina,NC,0.890594059405941,202
2011-01-01,North Carolina,NC,1.28981481481481,324
2011-02-01,North Carolina,NC,7.46947368421053,1805
2011-03-01,North Carolina,NC,5.45678524374177,759
2011-04-01,North Carolina,NC,3.04944751381215,543
2011-05-01,North Carolina,NC,220.458653846154,208
2011-06-01,North Carolina,NC,81.7938271604938,486
2011-07-01,North Carolina,NC,4.3805,400
2011-08-01,North Carolina,NC,3.44700460829493,217
2011-09-01,North Carolina,NC,2.23444444444444,90
2011-10-01,North Carolina,NC,1.95096774193548,155
2011-11-01,North Carolina,NC,2.67931034482759,232
2011-12-01,North Carolina,NC,2.73283653846154,208
2012-01-01,North Carolina,NC,3.48569587628866,388
2012-02-01,North Carolina,NC,5.44960732984293,382
2012-03-01,North Carolina,NC,4.08260869565217,506
2012-04-01,North Carolina,NC,5.98895089285714,448
2012-05-01,North Carolina,NC,1.67643312101911,157
2012-06-01,North Carolina,NC,92.2100840336134,238
2012-07-01,North Carolina,NC,4.82838983050847,236
2012-08-01,North Carolina,NC,1.26363636363636,55
2012-09-01,North Carolina,NC,1.06923076923077,78
2012-10-01,North Carolina,NC,2.88426573426573,143
2012-11-01,North Carolina,NC,3.85749258160237,674
2012-12-01,North Carolina,NC,2.44763779527559,254
2013-01-01,North Carolina,NC,3.33060747663551,214
2013-02-01,North Carolina,NC,2.55382165605096,314
2013-03-01,North Carolina,NC,5.88602272727273,880
2013-04-01,North Carolina,NC,2.61419047619048,525
2013-05-01,North Carolina,NC,3.77413793103448,174
2013-06-01,North Carolina,NC,2.38356164383562,73
2013-07-01,North Carolina,NC,0.896,50
2013-08-01,North Carolina,NC,6.35555555555556,36
2013-09-01,North Carolina,NC,2.94297520661157,121
2013-10-01,North Carolina,NC,2.45503355704698,149
2013-11-01,North Carolina,NC,6.41878260869565,575
2013-12-01,North Carolina,NC,2.59128440366972,218
2014-01-01,North Carolina,NC,1.32911153119093,529
2014-02-01,North Carolina,NC,1.77315217391304,460
2014-03-01,North Carolina,NC,3.15147338403042,1052
2014-04-01,North Carolina,NC,5.96316705336427,862
2014-05-01,North Carolina,NC,2.78109589041096,365
2014-06-01,North Carolina,NC,5.90295358649789,237
2014-07-01,North Carolina,NC,2.33403141361257,191
2014-08-01,North Carolina,NC,3.61139240506329,79
2014-09-01,North Carolina,NC,2.91029411764706,68
2014-10-01,North Carolina,NC,2.2059748427673,159
2014-11-01,North Carolina,NC,2.15,336
2014-12-01,North Carolina,NC,2.41285140562249,249
2015-01-01,North Carolina,NC,1.11240740740741,270
2015-02-01,North Carolina,NC,3.1993288590604,447
2015-03-01,North Carolina,NC,4.93786057692308,416
2015-04-01,North Carolina,NC,7.52214484679666,359
